borehole_id,parameter,n,n5,has_detection,mk_z_5y,mk_p_5y,mk_z_full,mk_p_full,snr_5y,snr_full,analysis_mode,classification,trend_description,crossed_standard,drinking_water_standard
מק_חולון_14,UV ABSORB AT 254 NM,7,6,True,-0.779484,0.435695,0,1,0.285133,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
מק_חולון_14,VINYL CHLORIDE,10,2,False,,,,,,,none,NONE,,False,0.5
מק_חולון_14,XYLENE,11,2,True,,,0.474342,0.635256,0,0.552771,full_record,STABLE,No significant trend (p=0.635); Mann-Kendall Z=0.47 (full record — 5-year window insufficient),False,500
מק_חולון_14,ZINC AS ZN,5,1,True,,,0.244949,0.806496,0,0.160609,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,5000
מק_חולון_14,total_pfas,2,2,False,,,,,,,none,NONE,,False,0.1
מק_חולון_23, MTBE,14,2,False,,,,,,,none,NONE,,False,40
מק_חולון_23,"1,1,2-trichloroethane",4,0,False,,,,,,,none,NONE,,False,5
מק_חולון_23,"1,2,4-trichlorobenzene",4,0,False,,,,,,,none,NONE,,False,70
מק_חולון_23,"1,2-dichloropropane",4,0,False,,,,,,,none,NONE,,False,5
מק_חולון_23,"4,4-DDD",1,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,ALACHLOR,5,0,False,,,,,,,none,NONE,,False,4
מק_חולון_23,ALDICRAB,6,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,ALKALINITY M AS CACO3 (B),1,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,ALPHA RADIOACTIVITY,1,0,True,,,,,,,none,NONE,,False,0.1
מק_חולון_23,ALUMINUM,4,0,True,,,,,,,none,NONE,,False,200
מק_חולון_23,AMMONIA AS NH4,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,ANTIMONY,2,0,False,,,,,,,none,NONE,,False,6
מק_חולון_23,ARSENIC AS AS,4,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,ATRAZINE,5,0,True,,,,,,,none,NONE,,False,2
מק_חולון_23,Aldicarb sulfoxide,4,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,Aldrin,1,0,False,,,,,,,none,NONE,,False,0.05
מק_חולון_23,BARIUM AS BA,4,0,True,,,,,,,none,NONE,,False,1000
מק_חולון_23,BENZENE,13,1,False,,,,,,,none,NONE,,False,5
מק_חולון_23,BENZOPYRENE,5,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_23,BERYLIUM,2,0,False,,,,,,,none,NONE,,False,4
מק_חולון_23,BETA RADIOACTIVITY,1,0,True,,,,,,,none,NONE,,False,1
מק_חולון_23,BICARBONATE AS HCO3,2,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,BIS (2-ETHYLHEXYL) PHTALATE,1,0,True,,,,,,,none,NONE,,False,8
מק_חולון_23,BORON AS B,2,0,True,,,,,,,none,NONE,,False,1
מק_חולון_23,BROMIDE AS BR,2,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,CADMIUM AS CD,4,0,False,,,,,,,none,NONE,,False,5
מק_חולון_23,CALCIUM AS CA,3,0,True,,,,,,,none,NONE,,True,80
מק_חולון_23,CARBOFURAN,1,0,False,,,,,,,none,NONE,,False,20
מק_חולון_23,CARBON TETRACHLORIDE,4,0,False,,,,,,,none,NONE,,False,4
מק_חולון_23,CHLORDANE,5,0,False,,,,,,,none,NONE,,False,1
מק_חולון_23,CHLORIDE AS CL,21,1,True,,,0.816061,0.414465,0,0.46279,full_record,STABLE,No significant trend (p=0.414); Mann-Kendall Z=0.82 (full record — 5-year window insufficient),True,400
מק_חולון_23,CHLOROFORM,4,0,False,,,,,,,none,NONE,,False,80
מק_חולון_23,CHLORPYRIFOS,4,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,CHROMIUM AS CR,5,0,True,,,,,,,none,NONE,,False,50
מק_חולון_23,"CIS 1,2 DICHLOROETHYLENE",4,0,False,,,,,,,none,NONE,,False,50
מק_חולון_23,"CIS+ TRANS 1,2 DICHLOROETHELYENE",4,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,COBALT AS CO,2,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,COLOR  PLATINUM COBALT UNITS,3,1,False,,,,,,,none,NONE,,False,15
מק_חולון_23,COPPER AS CU,4,0,False,,,,,,,none,NONE,,False,1400
מק_חולון_23,CYANIDE AS CN,2,0,False,,,,,,,none,NONE,,False,50
מק_חולון_23,DDT,2,0,False,,,,,,,none,NONE,,False,1
מק_חולון_23,DETERGENTS AS LAS,2,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_23,"DIBROMO-3-CHLOROPROPA1,2 NE",5,0,False,,,,,,,none,NONE,,False,0.3
מק_חולון_23,"DICHLOR BENZEN 1,2",4,0,False,,,,,,,none,NONE,,False,600
מק_חולון_23,"DICHLOROBENZEN 1,4",4,0,False,,,,,,,none,NONE,,False,75
מק_חולון_23,"DICHLOROETHANE1,2",4,0,False,,,,,,,none,NONE,,False,4
מק_חולון_23,"DICHLOROETHYLENE 1,1",4,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,DICHLOROMETHANE,4,0,False,,,,,,,none,NONE,,False,5
מק_חולון_23,"DICHLOROPHENOXY ACETI2,4 C ACID",5,0,False,,,,,,,none,NONE,,False,30
מק_חולון_23,DINOSEB,1,0,False,,,,,,,none,NONE,,False,7
מק_חולון_23,DISSOLVED MATTER AT 180C DEGR,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,DISSOLVED OXYGEN AS O2,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,Dieldrin,2,0,False,,,,,,,none,NONE,,False,0.05
מק_חולון_23,Dimethoate,4,0,False,,,,,,,none,NONE,,False,6
מק_חולון_23,ENDRIN,1,0,False,,,,,,,none,NONE,,False,2
מק_חולון_23,ETHYL BENZENE,13,1,False,,,,,,,none,NONE,,False,300
מק_חולון_23,ETHYLENE DI BROMIDE,11,0,False,,,,,,,none,NONE,,False,0.05
מק_חולון_23,FIELD ELECTRICAL CONDUCTIVITY,6,1,True,,,1.50294,0.132855,0,0.732456,full_record,STABLE,No significant trend (p=0.133); Mann-Kendall Z=1.50 (full record — 5-year window insufficient),False,
מק_חולון_23,FIELD TURBIDITY,17,4,True,1.01905,0.30818,0.0825958,0.934173,1.58505,,5y,STABLE,No significant trend (p=0.308); Mann-Kendall Z=1.02,False,
מק_חולון_23,FLUORIDE AS F,2,0,True,,,,,,,none,NONE,,False,1.7
מק_חולון_23,FORMALDEHYDE,2,0,False,,,,,,,none,NONE,,False,900
מק_חולון_23,HARDNESS AS CACO3,2,0,True,,,,,,,none,NONE,,True,200
מק_חולון_23,HEPTACHLOR,5,0,False,,,,,,,none,NONE,,False,0.4
מק_חולון_23,HEPTACHLOR EPOXIDE,5,0,False,,,,,,,none,NONE,,False,0.2
מק_חולון_23,IRON TOTAL AS FE,4,0,True,,,,,,,none,NONE,,False,1000
מק_חולון_23,LEAD AS PB,4,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,LINDANE,5,0,False,,,,,,,none,NONE,,False,1
מק_חולון_23,LITHIUM,2,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,Lab EC comp to 25 C DEGR,4,1,True,,,-0.339683,0.734095,0,0.773282,full_record,STABLE,No significant trend (p=0.734); Mann-Kendall Z=-0.34 (full record — 5-year window insufficient),False,
מק_חולון_23,MAGNESIUM AS MG,3,0,True,,,,,,,none,NONE,,False,150
מק_חולון_23,MANGANESE TOTAL AS MN,4,0,False,,,,,,,none,NONE,,False,200
מק_חולון_23,MERCURY AS HG,2,0,False,,,,,,,none,NONE,,False,1
מק_חולון_23,METHOXYCHLOR,1,0,False,,,,,,,none,NONE,,False,20
מק_חולון_23,METOLACHLOR,2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,MOLYBDENUM,4,0,False,,,,,,,none,NONE,,False,70
מק_חולון_23,MONOCHLOROBENZENE,4,0,False,,,,,,,none,NONE,,False,100
מק_חולון_23,NICKEL AS NI,4,0,False,,,,,,,none,NONE,,False,20
מק_חולון_23,NITRATE AS NO3,20,1,True,,,0.852421,0.393981,0,0.61094,full_record,STABLE,No significant trend (p=0.394); Mann-Kendall Z=0.85 (full record — 5-year window insufficient),False,70
מק_חולון_23,NITRITE AS NO2,12,0,False,,,,,,,none,NONE,,False,3
מק_חולון_23,OIL AND GREASE,1,0,False,,,,,,,none,NONE,,False,300
מק_חולון_23,OXAMYL,1,0,False,,,,,,,none,NONE,,False,200
מק_חולון_23,PENTACHLOROPHENOL,1,0,False,,,,,,,none,NONE,,False,3
מק_חולון_23,PERMETRINE,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,PH MEASURED  IN FIELD,5,1,True,,,0,1,0,0.208359,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
מק_חולון_23,PHENOLS AS C6H5OH,1,0,False,,,,,,,none,NONE,,False,2
מק_חולון_23,PHOSPHATES AS PO4,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,POTASSIUM AS K,4,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,SELENIUM AS SE,4,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,SILICA AS SIO2,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,SILVER,4,0,False,,,,,,,none,NONE,,False,100
מק_חולון_23,SIMAZINE,5,0,False,,,,,,,none,NONE,,False,2
מק_חולון_23,SODIUM AS NA,3,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,STRONTIUM AS SR,2,0,True,,,,,,,none,NONE,,False,
מק_חולון_23,STYRENE,13,1,False,,,,,,,none,NONE,,False,50
מק_חולון_23,SULFATE AS SO4,2,0,True,,,,,,,none,NONE,,False,250
מק_חולון_23,"T-2,4,5",1,0,False,,,,,,,none,NONE,,False,9
מק_חולון_23,TEMPERATURE CENTIGRADE,3,1,True,,,,,,,none,NONE,,False,
מק_חולון_23,TETRACHLORO ETHYLENE,4,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,THALLIUM,1,0,False,,,,,,,none,NONE,,False,2
מק_חולון_23,TIN AS SN,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_23,TOLUENE,13,1,False,,,,,,,none,NONE,,False,700
מק_חולון_23,TOTAL ORGANIC CARBON,7,1,True,,,0.193649,0.846451,0,0.170783,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
מק_חולון_23,"TRANS-1,2 DICHLOROETHYLENE",4,0,False,,,,,,,none,NONE,,False,50
מק_חולון_23,"TRICHLORO ETHANE 1,1,1",4,0,False,,,,,,,none,NONE,,False,200
מק_חולון_23,TRICHLORO ETHYLENE,4,0,False,,,,,,,none,NONE,,False,7.5
מק_חולון_23,"TRICHLORO PHENOXY 2,4,5 PROPIO",2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_23,TRIFLORILEN,5,0,False,,,,,,,none,NONE,,False,20
מק_חולון_23,URANIUM,1,0,True,,,,,,,none,NONE,,False,15
מק_חולון_23,UV ABSORB AT 254 NM,2,1,True,,,,,,,none,NONE,,False,
מק_חולון_23,VINYL CHLORIDE,4,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_23,XYLENE,13,1,False,,,,,,,none,NONE,,False,500
מק_חולון_23,ZINC AS ZN,4,0,True,,,,,,,none,NONE,,False,5000
מק_חולון_5, MTBE,1,0,False,,,,,,,none,NONE,,False,40
מק_חולון_5,ALACHLOR,2,0,False,,,,,,,none,NONE,,False,4
מק_חולון_5,ALDICRAB,2,0,False,,,,,,,none,NONE,,False,
מק_חולון_5,ALKALINITY M AS CACO3 (B),1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,ALPHA RADIOACTIVITY,1,0,True,,,,,,,none,NONE,,False,0.1
מק_חולון_5,ALUMINUM,2,0,True,,,,,,,none,NONE,,False,200
מק_חולון_5,AMMONIA AS NH4,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_5,ANTIMONY,1,0,False,,,,,,,none,NONE,,False,6
מק_חולון_5,ARSENIC AS AS,2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_5,ATRAZINE,2,0,True,,,,,,,none,NONE,,False,2
מק_חולון_5,BARIUM AS BA,2,0,True,,,,,,,none,NONE,,False,1000
מק_חולון_5,BENZENE,1,0,False,,,,,,,none,NONE,,False,5
מק_חולון_5,BENZOPYRENE,2,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_5,BERYLIUM,1,0,False,,,,,,,none,NONE,,False,4
מק_חולון_5,BETA RADIOACTIVITY,1,0,False,,,,,,,none,NONE,,False,1
מק_חולון_5,BICARBONATE AS HCO3,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,BIS (2-ETHYLHEXYL) PHTALATE,1,0,False,,,,,,,none,NONE,,False,8
מק_חולון_5,BORON AS B,1,0,True,,,,,,,none,NONE,,False,1
מק_חולון_5,BROMIDE AS BR,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,CADMIUM AS CD,2,0,False,,,,,,,none,NONE,,False,5
מק_חולון_5,CALCIUM AS CA,3,0,True,,,,,,,none,NONE,,True,80
מק_חולון_5,CARBON TETRACHLORIDE,1,0,False,,,,,,,none,NONE,,False,4
מק_חולון_5,CHLORDANE,2,0,False,,,,,,,none,NONE,,False,1
מק_חולון_5,CHLORIDE AS CL,3,0,True,,,,,,,none,NONE,,False,400
מק_חולון_5,CHLOROFORM,1,0,False,,,,,,,none,NONE,,False,80
מק_חולון_5,CHROMIUM AS CR,2,0,True,,,,,,,none,NONE,,False,50
מק_חולון_5,"CIS 1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
מק_חולון_5,COBALT AS CO,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_5,COPPER AS CU,2,0,True,,,,,,,none,NONE,,False,1400
מק_חולון_5,CYANIDE AS CN,1,0,False,,,,,,,none,NONE,,False,50
מק_חולון_5,DDT,2,0,False,,,,,,,none,NONE,,False,1
מק_חולון_5,DETERGENTS AS LAS,1,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_5,"DIBROMO-3-CHLOROPROPA1,2 NE",2,0,False,,,,,,,none,NONE,,False,0.3
מק_חולון_5,"DICHLOR BENZEN 1,2",1,0,False,,,,,,,none,NONE,,False,600
מק_חולון_5,"DICHLOROBENZEN 1,4",1,0,False,,,,,,,none,NONE,,False,75
מק_חולון_5,"DICHLOROETHANE1,2",1,0,False,,,,,,,none,NONE,,False,4
מק_חולון_5,"DICHLOROETHYLENE 1,1",1,0,True,,,,,,,none,NONE,,False,10
מק_חולון_5,"DICHLOROPHENOXY ACETI2,4 C ACID",2,0,False,,,,,,,none,NONE,,False,30
מק_חולון_5,Dieldrin,2,0,False,,,,,,,none,NONE,,False,0.05
מק_חולון_5,ENDRIN,2,0,False,,,,,,,none,NONE,,False,2
מק_חולון_5,ETHYL BENZENE,1,0,False,,,,,,,none,NONE,,False,300
מק_חולון_5,ETHYLENE DI BROMIDE,2,0,False,,,,,,,none,NONE,,False,0.05
מק_חולון_5,FLUORIDE AS F,1,0,True,,,,,,,none,NONE,,False,1.7
מק_חולון_5,FORMALDEHYDE,2,0,False,,,,,,,none,NONE,,False,900
מק_חולון_5,HARDNESS AS CACO3,1,0,True,,,,,,,none,NONE,,True,200
מק_חולון_5,HEPTACHLOR,2,0,False,,,,,,,none,NONE,,False,0.4
מק_חולון_5,HEPTACHLOR EPOXIDE,2,0,False,,,,,,,none,NONE,,False,0.2
מק_חולון_5,IRON TOTAL AS FE,2,0,True,,,,,,,none,NONE,,False,1000
מק_חולון_5,LEAD AS PB,2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_5,LINDANE,2,0,False,,,,,,,none,NONE,,False,1
מק_חולון_5,LITHIUM,1,0,False,,,,,,,none,NONE,,False,
מק_חולון_5,MAGNESIUM AS MG,3,0,True,,,,,,,none,NONE,,False,150
מק_חולון_5,MANGANESE TOTAL AS MN,2,0,True,,,,,,,none,NONE,,False,200
מק_חולון_5,MERCURY AS HG,1,0,False,,,,,,,none,NONE,,False,1
מק_חולון_5,METHOXYCHLOR,2,0,False,,,,,,,none,NONE,,False,20
מק_חולון_5,METOLACHLOR,1,0,False,,,,,,,none,NONE,,False,10
מק_חולון_5,MOLYBDENUM,2,0,False,,,,,,,none,NONE,,False,70
מק_חולון_5,MONOCHLOROBENZENE,1,0,False,,,,,,,none,NONE,,False,100
מק_חולון_5,NICKEL AS NI,2,0,False,,,,,,,none,NONE,,False,20
מק_חולון_5,NITRATE AS NO3,3,0,True,,,,,,,none,NONE,,False,70
מק_חולון_5,NITRITE AS NO2,7,0,False,,,,,,,none,NONE,,False,3
מק_חולון_5,OIL AND GREASE,1,0,False,,,,,,,none,NONE,,False,300
מק_חולון_5,PERMETRINE,2,0,False,,,,,,,none,NONE,,False,
מק_חולון_5,PHENOLS AS C6H5OH,1,0,False,,,,,,,none,NONE,,False,2
מק_חולון_5,PHOSPHATES AS PO4,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,POTASSIUM AS K,3,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,SELENIUM AS SE,2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_5,SILICA AS SIO2,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,SILVER,2,0,False,,,,,,,none,NONE,,False,100
מק_חולון_5,SIMAZINE,2,0,False,,,,,,,none,NONE,,False,2
מק_חולון_5,SODIUM AS NA,3,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,STRONTIUM AS SR,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,STYRENE,1,0,False,,,,,,,none,NONE,,False,50
מק_חולון_5,SULFATE AS SO4,1,0,True,,,,,,,none,NONE,,False,250
מק_חולון_5,TETRACHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,False,10
מק_חולון_5,TOLUENE,1,0,False,,,,,,,none,NONE,,False,700
מק_חולון_5,TOTAL ORGANIC CARBON,1,0,True,,,,,,,none,NONE,,False,
מק_חולון_5,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
מק_חולון_5,"TRICHLORO ETHANE 1,1,1",1,0,False,,,,,,,none,NONE,,False,200
מק_חולון_5,TRICHLORO ETHYLENE,1,0,False,,,,,,,none,NONE,,False,7.5
מק_חולון_5,"TRICHLORO PHENOXY 2,4,5 PROPIO",2,0,False,,,,,,,none,NONE,,False,10
מק_חולון_5,TRIFLORILEN,2,0,False,,,,,,,none,NONE,,False,20
מק_חולון_5,VINYL CHLORIDE,1,0,False,,,,,,,none,NONE,,False,0.5
מק_חולון_5,XYLENE,1,0,False,,,,,,,none,NONE,,False,500
מק_חולון_5,ZINC AS ZN,2,0,True,,,,,,,none,NONE,,False,5000
מק_מולדת_8,CHLORIDE AS CL,1,0,True,,,,,,,none,NONE,,False,400
מק_מולדת_8,NITRATE AS NO3,1,0,True,,,,,,,none,NONE,,True,70
נד_אגד_אזור_1, MTBE,15,9,True,0.838628,0.401678,-1.33779,0.180964,0.238009,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,40
נד_אגד_אזור_1,"1,2,4 TRIMETHYLBENZENE",3,0,True,,,,,,,none,NONE,,False,
נד_אגד_אזור_1,"1,3,5 TRIMETHYLBENZENE",3,0,True,,,,,,,none,NONE,,False,
נד_אגד_אזור_1,BENZENE,15,9,True,0.838628,0.401678,0.743218,0.45735,0.65774,,5y,STABLE,No significant trend (p=0.402); Mann-Kendall Z=0.84,True,5
נד_אגד_אזור_1,"CIS 1,2 DICHLOROETHYLENE",2,0,True,,,,,,,none,NONE,,False,50
נד_אגד_אזור_1,"DICHLOROETHYLENE 1,1",2,0,True,,,,,,,none,NONE,,False,10
נד_אגד_אזור_1,DISSOLVED OXYGEN AS O2,16,10,True,-1.64089,0.10082,2.31182,0.0207875,1.02084,,5y,STABLE,No significant trend (p=0.101); Mann-Kendall Z=-1.64,False,
נד_אגד_אזור_1,ETHYL BENZENE,15,9,True,-0.628971,0.529368,-0.148644,0.881835,0.172708,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,300
נד_אגד_אזור_1,FIELD ELECTRICAL CONDUCTIVITY,16,10,True,-1.98367,0.0472923,-3.57372,0.000351943,0.894845,,5y,DECREASING,Declining trend (p=0.047); Mann-Kendall Z=-1.98,False,
נד_אגד_אזור_1,PH MEASURED  IN FIELD,16,10,True,2.70501,0.00683026,0.857167,0.391353,1.31432,,5y,INCREASING,Rising trend (p=0.007); Mann-Kendall Z=2.71,False,
נד_אגד_אזור_1,REDOX,16,10,False,,,,,,,none,NONE,,False,
נד_אגד_אזור_1,STYRENE,2,0,True,,,,,,,none,NONE,,True,50
נד_אגד_אזור_1,TEMPERATURE CENTIGRADE,15,9,True,0.521286,0.602168,1.18769,0.234955,0.968305,,5y,STABLE,No significant trend (p=0.602); Mann-Kendall Z=0.52,False,
נד_אגד_אזור_1,TETRACHLORO ETHYLENE,2,0,True,,,,,,,none,NONE,,False,10
נד_אגד_אזור_1,TOLUENE,15,9,True,2.09657,0.0360317,-0.346835,0.728715,1.04336,,5y,INCREASING,Rising trend (p=0.036); Mann-Kendall Z=2.10,True,700
נד_אגד_אזור_1,TRICHLORO ETHYLENE,2,0,True,,,,,,,none,NONE,,False,7.5
נד_אגד_אזור_1,TURBIDITY NTU,16,10,True,1.62301,0.104588,2.84219,0.00448054,0.760449,,5y,STABLE,No significant trend (p=0.105); Mann-Kendall Z=1.62,True,1
נד_אגד_אזור_1,Tertiary Butyl Alcohol,1,1,True,,,,,,,none,NONE,,True,120
נד_אגד_אזור_1,VINYL CHLORIDE,2,0,True,,,,,,,none,NONE,,True,0.5
נד_אגד_אזור_1,XYLENE,15,9,True,1.25794,0.208413,-0.346835,0.728715,0.887554,,5y,STABLE,No significant trend (p=0.208); Mann-Kendall Z=1.26,True,500
נד_אגד_אזור_1,n-propylbenzene,2,0,True,,,,,,,none,NONE,,False,
נד_אגד_אזור_10, MTBE,8,7,True,0.759555,0.447521,0.997406,0.318567,1.19327,,5y,STABLE,No significant trend (p=0.448); Mann-Kendall Z=0.76,True,40
נד_אגד_אזור_10,BENZENE,9,8,True,-2.63878,0.00832051,-2.00278,0.0452014,1.53269,,5y,DECREASING,Declining trend (p=0.008); Mann-Kendall Z=-2.64,True,5
נד_אגד_אזור_10,"CIS 1,2 DICHLOROETHYLENE",1,0,True,,,,,,,none,NONE,,False,50
נד_אגד_אזור_10,"DICHLOROETHYLENE 1,1",1,0,True,,,,,,,none,NONE,,True,10
נד_אגד_אזור_10,DISSOLVED OXYGEN AS O2,9,8,True,-0.748054,0.454427,-1.4676,0.142213,0.209888,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נד_אגד_אזור_10,ETHYL BENZENE,9,8,True,-1.99481,0.0460634,-1.67726,0.0934925,1.75645,,5y,DECREASING,Declining trend (p=0.046); Mann-Kendall Z=-1.99,False,300
נד_אגד_אזור_10,FIELD ELECTRICAL CONDUCTIVITY,9,8,True,-1.74546,0.0809048,-0.628971,0.529368,1.06821,,5y,DECREASING,Declining trend (p=0.081); Mann-Kendall Z=-1.75,False,
נד_אגד_אזור_10,PH MEASURED  IN FIELD,9,8,True,0.628281,0.52982,-0.105409,0.916051,0.960759,,5y,STABLE,No significant trend (p=0.530); Mann-Kendall Z=0.63,False,
נד_אגד_אזור_10,REDOX,9,8,True,0.997406,0.318567,0.419314,0.674987,1.02979,,5y,STABLE,No significant trend (p=0.319); Mann-Kendall Z=1.00,False,
נד_אגד_אזור_10,STYRENE,1,0,True,,,,,,,none,NONE,,False,50
נד_אגד_אזור_10,TEMPERATURE CENTIGRADE,8,7,True,-1.22956,0.218863,-0.628281,0.52982,0.471016,,5y,STABLE,No significant trend (p=0.219); Mann-Kendall Z=-1.23,False,
נד_אגד_אזור_10,TETRACHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,False,10
נד_אגד_אזור_10,TOLUENE,9,8,True,-1.66905,0.0951083,-1.93724,0.0527161,0.885727,,5y,STABLE,No significant trend (p=0.095); Mann-Kendall Z=-1.67,False,700
נד_אגד_אזור_10,TRICHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,True,7.5
נד_אגד_אזור_10,TURBIDITY NTU,9,8,True,-1.74546,0.0809048,-0.628971,0.529368,1.2555,,5y,DECREASING,Declining trend (p=0.081); Mann-Kendall Z=-1.75,True,1
נד_אגד_אזור_10,VINYL CHLORIDE,1,0,True,,,,,,,none,NONE,,False,0.5
נד_אגד_אזור_10,XYLENE,9,8,True,-0.997406,0.318567,-1.04828,0.294507,0.933239,,5y,STABLE,No significant trend (p=0.319); Mann-Kendall Z=-1.00,False,500
נד_אגד_אזור_11, MTBE,7,7,True,0,1,0,1,0.396166,,5y,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00,True,40
נד_אגד_אזור_11,BENZENE,7,7,True,-1.3672,0.171563,-1.3672,0.171563,0.953832,,5y,STABLE,No significant trend (p=0.172); Mann-Kendall Z=-1.37,True,5
נד_אגד_אזור_11,DISSOLVED OXYGEN AS O2,7,7,True,-0.901127,0.367521,-0.901127,0.367521,0.409992,,5y,STABLE,No significant trend (p=0.368); Mann-Kendall Z=-0.90,False,
נד_אגד_אזור_11,ETHYL BENZENE,7,7,True,-1.00466,0.31506,-1.00466,0.31506,0.876645,,5y,STABLE,No significant trend (p=0.315); Mann-Kendall Z=-1.00,False,300
נד_אגד_אזור_11,FIELD ELECTRICAL CONDUCTIVITY,7,7,True,-1.2015,0.229556,-1.2015,0.229556,0.556249,,5y,STABLE,No significant trend (p=0.230); Mann-Kendall Z=-1.20,False,
נד_אגד_אזור_11,PH MEASURED  IN FIELD,7,7,True,-0.151911,0.879257,-0.151911,0.879257,0.690693,,5y,STABLE,No significant trend (p=0.879); Mann-Kendall Z=-0.15,False,
נד_אגד_אזור_11,REDOX,7,7,True,0,1,0,1,0.25413,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
