borehole,name_he,family,canonical_param,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,bucket
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,13.8,microgr/L,300.0,4.6,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,MTBE, MTBE,MTBE,2024-03-05,0.58,microgr/L,40.0,1.45,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,Toluene,TOLUENE,TOLUENE,2024-03-05,101.0,microgr/L,700.0,14.43,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,Xylene,XYLENE,XYLENE,2024-03-05,92.5,microgr/L,500.0,18.5,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,Benzene,BENZENE,BENZENE,2024-03-05,1960.0,microgr/L,5.0,39200.0,8
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,759.0,microgr/L,300.0,253.0,4
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,MTBE, MTBE,MTBE,2024-03-05,1370.0,microgr/L,40.0,3425.0,5
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,Toluene,TOLUENE,TOLUENE,2024-03-05,8900.0,microgr/L,700.0,1271.43,4
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,Xylene,XYLENE,XYLENE,2024-03-05,4840.0,microgr/L,500.0,968.0,4
מק_חולון_23,מק חולון 23,FUEL,Benzene,BENZENE,BENZENE,2020-01-26,0.0,microgr/L,5.0,0.0,0
מק_חולון_23,מק חולון 23,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2020-01-26,0.0,microgr/L,300.0,0.0,0
מק_חולון_23,מק חולון 23,FUEL,MTBE, MTBE,MTBE,2020-11-04,0.0,microgr/L,40.0,0.0,0
מק_חולון_23,מק חולון 23,FUEL,Toluene,TOLUENE,TOLUENE,2020-01-26,0.0,microgr/L,700.0,0.0,0
מק_חולון_23,מק חולון 23,FUEL,Xylene,XYLENE,XYLENE,2020-01-26,0.0,microgr/L,500.0,0.0,0
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,Benzene,BENZENE,BENZENE,2024-09-09,2.0,microgr/L,5.0,40.0,2
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,MTBE, MTBE,MTBE,2024-09-09,5.0,microgr/L,40.0,12.5,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,Toluene,TOLUENE,TOLUENE,2024-09-09,3.0,microgr/L,700.0,0.43,1
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,Xylene,XYLENE,XYLENE,2024-09-09,4.0,microgr/L,500.0,0.8,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,Benzene,BENZENE,BENZENE,2024-09-09,210.0,microgr/L,5.0,4200.0,6
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,MTBE, MTBE,MTBE,2024-09-09,50.0,microgr/L,40.0,125.0,4
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,Toluene,TOLUENE,TOLUENE,2024-09-09,6.0,microgr/L,700.0,0.86,1
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,Xylene,XYLENE,XYLENE,2024-09-09,6.0,microgr/L,500.0,1.2,1
נד_פז_צבר_1,נד פז צבר 1,FUEL,Benzene,BENZENE,BENZENE,2024-08-01,590.0,microgr/L,5.0,11800.0,8
נד_פז_צבר_1,נד פז צבר 1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,34.0,microgr/L,300.0,11.33,1
נד_פז_צבר_1,נד פז צבר 1,FUEL,MTBE, MTBE,MTBE,2024-08-01,0.9,microgr/L,40.0,2.25,1
נד_פז_צבר_1,נד פז צבר 1,FUEL,Toluene,TOLUENE,TOLUENE,2024-08-01,13.0,microgr/L,700.0,1.86,1
נד_פז_צבר_1,נד פז צבר 1,FUEL,Xylene,XYLENE,XYLENE,2024-08-01,684.0,microgr/L,500.0,136.8,4
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,Benzene,BENZENE,BENZENE,2025-02-02,0.5,microgr/L,5.0,10.0,1
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-02-02,2.0,microgr/L,300.0,0.67,1
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,MTBE, MTBE,MTBE,2025-02-02,4.0,microgr/L,40.0,10.0,1
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,Toluene,TOLUENE,TOLUENE,2025-02-02,5.0,microgr/L,700.0,0.71,1
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,Xylene,XYLENE,XYLENE,2025-02-02,6.0,microgr/L,500.0,1.2,1
נד_פז_צבר_2,נד פז צבר 2,FUEL,Benzene,BENZENE,BENZENE,2024-08-01,0.7,microgr/L,5.0,14.0,1
נד_פז_צבר_2,נד פז צבר 2,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,575.0,microgr/L,300.0,191.67,4
נד_פז_צבר_2,נד פז צבר 2,FUEL,MTBE, MTBE,MTBE,2024-08-01,0.1,microgr/L,40.0,0.25,1
נד_פז_צבר_2,נד פז צבר 2,FUEL,Toluene,TOLUENE,TOLUENE,2024-08-01,1109.0,microgr/L,700.0,158.43,4
נד_פז_צבר_2,נד פז צבר 2,FUEL,Xylene,XYLENE,XYLENE,2024-08-01,1365.0,microgr/L,500.0,273.0,4
נד_פז_צבר_4,נד פז צבר 4,FUEL,Benzene,BENZENE,BENZENE,2018-12-03,47.0,microgr/L,5.0,940.0,4
נד_פז_צבר_4,נד פז צבר 4,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2018-12-03,6.0,microgr/L,300.0,2.0,1
נד_פז_צבר_4,נד פז צבר 4,FUEL,MTBE, MTBE,MTBE,2018-12-03,0.0,microgr/L,40.0,0.0,0
נד_פז_צבר_4,נד פז צבר 4,FUEL,Toluene,TOLUENE,TOLUENE,2018-12-03,0.0,microgr/L,700.0,0.0,0
נד_פז_צבר_4,נד פז צבר 4,FUEL,Xylene,XYLENE,XYLENE,2018-12-03,19.0,microgr/L,500.0,3.8,1
נד_פז_צבר_5,נד פז צבר 5,FUEL,Benzene,BENZENE,BENZENE,2022-02-15,0.5,microgr/L,5.0,10.0,1
נד_פז_צבר_5,נד פז צבר 5,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2022-02-15,0.1,microgr/L,300.0,0.03,1
נד_פז_צבר_5,נד פז צבר 5,FUEL,MTBE, MTBE,MTBE,2022-02-15,0.4,microgr/L,40.0,1.0,1
נד_פז_צבר_5,נד פז צבר 5,FUEL,Toluene,TOLUENE,TOLUENE,2022-02-15,0.5,microgr/L,700.0,0.07,1
נד_פז_צבר_5,נד פז צבר 5,FUEL,Xylene,XYLENE,XYLENE,2022-02-15,0.2,microgr/L,500.0,0.04,1
נת_חולון_14,נת חולון 14,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2022-06-15,0.0,microgr/L,10.0,0.0,0
נת_חולון_14,נת חולון 14,FUEL,Benzene,BENZENE,BENZENE,2024-11-18,1.0,microgr/L,5.0,20.0,1
נת_חולון_14,נת חולון 14,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2022-06-15,0.0,microgr/L,5.0,0.0,0
נת_חולון_14,נת חולון 14,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2024-11-18,14.026,microgr/L,80.0,17.53,1
נת_חולון_14,נת חולון 14,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-15,165.683,microgr/L,50.0,331.37,4
נת_חולון_14,נת חולון 14,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-18,5.351,microgr/L,50.0,10.7,1
נת_חולון_14,נת חולון 14,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-18,9.851,microgr/L,10.0,98.51,4
נת_חולון_14,נת חולון 14,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-11-18,0.0,microgr/L,300.0,0.0,0
נת_חולון_14,נת חולון 14,METALS,Lead,LEAD AS PB,LEAD AS PB,2022-06-15,0.0,microgr/L,10.0,0.0,0
נת_חולון_14,נת חולון 14,FUEL,MTBE, MTBE,MTBE,2024-11-18,0.0,microgr/L,40.0,0.0,0
נת_חולון_14,נת חולון 14,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2022-06-15,0.0,microgr/L,20.0,0.0,0
נת_חולון_14,נת חולון 14,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,82.008,microgr/L,10.0,820.08,4
נת_חולון_14,נת חולון 14,FUEL,Toluene,TOLUENE,TOLUENE,2024-11-18,1.0,microgr/L,700.0,0.14,1
נת_חולון_14,נת חולון 14,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-18,1.0,microgr/L,50.0,2.0,1
נת_חולון_14,נת חולון 14,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,255.551,microgr/L,7.5,3407.35,5
נת_חולון_14,נת חולון 14,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-18,0.0,microgr/L,0.5,0.0,0
נת_חולון_14,נת חולון 14,FUEL,Xylene,XYLENE,XYLENE,2024-11-18,3.0,microgr/L,500.0,0.6,1
נת_חולון_14,נת חולון 14,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,1.0,microgr/L,4.0,25.0,1
נת_חולון_14,נת חולון 14,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-18,1.0,microgr/L,4.0,25.0,1
נת_חולון_14,נת חולון 14,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2026-02-10,5.1,microgr/L,3.0,170.0,4
נד_פז_צבר_6,נד פז צבר 6,FUEL,Benzene,BENZENE,BENZENE,2024-08-01,0.5,microgr/L,5.0,10.0,1
נד_פז_צבר_6,נד פז צבר 6,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,1.0,microgr/L,300.0,0.33,1
נד_פז_צבר_6,נד פז צבר 6,FUEL,MTBE, MTBE,MTBE,2024-08-01,0.1,microgr/L,40.0,0.25,1
נד_פז_צבר_6,נד פז צבר 6,FUEL,Toluene,TOLUENE,TOLUENE,2024-08-01,5.0,microgr/L,700.0,0.71,1
נד_פז_צבר_6,נד פז צבר 6,FUEL,Xylene,XYLENE,XYLENE,2024-08-01,2.0,microgr/L,500.0,0.4,1
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,Benzene,BENZENE,BENZENE,2020-08-18,1.0,microgr/L,5.0,20.0,1
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2020-08-18,1.0,microgr/L,300.0,0.33,1
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,MTBE, MTBE,MTBE,2020-08-18,1.0,microgr/L,40.0,2.5,1
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,Toluene,TOLUENE,TOLUENE,2020-08-18,1.0,microgr/L,700.0,0.14,1
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,Xylene,XYLENE,XYLENE,2020-08-18,1.0,microgr/L,500.0,0.2,1
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,Benzene,BENZENE,BENZENE,2025-05-04,1.0,microgr/L,5.0,20.0,1
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-05-04,1.0,microgr/L,300.0,0.33,1
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,MTBE, MTBE,MTBE,2025-05-04,1.0,microgr/L,40.0,2.5,1
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,Toluene,TOLUENE,TOLUENE,2025-05-04,1.0,microgr/L,700.0,0.14,1
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,Xylene,XYLENE,XYLENE,2025-05-04,1.0,microgr/L,500.0,0.2,1
נד_דן_חולון_1,נד דן חולון 1,FUEL,Benzene,BENZENE,BENZENE,2025-07-16,0.5,microgr/L,5.0,10.0,1
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5,1
נד_דן_חולון_1,נד דן חולון 1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-07-16,1.0,microgr/L,300.0,0.33,1
נד_דן_חולון_1,נד דן חולון 1,FUEL,MTBE, MTBE,MTBE,2025-07-16,0.5,microgr/L,40.0,1.25,1
נד_דן_חולון_1,נד דן חולון 1,FUEL,Toluene,TOLUENE,TOLUENE,2025-07-16,5.0,microgr/L,700.0,0.71,1
נד_דן_חולון_1,נד דן חולון 1,FUEL,Xylene,XYLENE,XYLENE,2025-07-16,2.0,microgr/L,500.0,0.4,1
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0,2
נד_דן_חולון_2,נד דן חולון 2,FUEL,Benzene,BENZENE,BENZENE,2023-03-16,0.5,microgr/L,5.0,10.0,1
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5,1
נד_דן_חולון_2,נד דן חולון 2,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2023-03-16,1.0,microgr/L,300.0,0.33,1
נד_דן_חולון_2,נד דן חולון 2,FUEL,MTBE, MTBE,MTBE,2023-03-16,0.2,microgr/L,40.0,0.5,1
נד_דן_חולון_2,נד דן חולון 2,FUEL,Toluene,TOLUENE,TOLUENE,2023-03-16,5.0,microgr/L,700.0,0.71,1
נד_דן_חולון_2,נד דן חולון 2,FUEL,Xylene,XYLENE,XYLENE,2023-03-16,1.0,microgr/L,500.0,0.2,1
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0,2
