borehole,name_he,family,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,year
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,203.0,microgr/L,50.0,406.0,2019
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,41.0,microgr/L,10.0,410.0,2019
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,12.0,microgr/L,10.0,120.0,2019
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,TOLUENE,TOLUENE,2017-04-09,770.0,microgr/L,700.0,110.0,2017
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,32.0,microgr/L,7.5,426.67,2019
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,41.0,microgr/L,7.5,546.67,2019
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,1.7,microgr/L,0.5,340.0,2019
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,3.0,microgr/L,0.5,600.0,2019
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,XYLENE,XYLENE,2017-04-09,1430.0,microgr/L,500.0,286.0,2017
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,XYLENE,XYLENE,2018-10-25,864.0,microgr/L,500.0,172.8,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2017-04-09,9310.0,microgr/L,40.0,23275.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2017-07-17,9160.0,microgr/L,40.0,22900.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2018-10-25,8005.0,microgr/L,40.0,20012.5,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2019-04-01,11455.0,microgr/L,40.0,28637.5,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2019-07-17,9708.0,microgr/L,40.0,24270.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2020-08-03,8005.0,microgr/L,40.0,20012.5,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2020-12-31,5455.0,microgr/L,40.0,13637.5,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2021-04-07,1150.0,microgr/L,40.0,2875.0,2021
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2022-04-15,558.0,microgr/L,40.0,1395.0,2022
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2022-08-09,1890.0,microgr/L,40.0,4725.0,2022
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2022-12-07,3640.0,microgr/L,40.0,9100.0,2022
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2024-01-15,1900.0,microgr/L,40.0,4750.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2024-02-26,1900.0,microgr/L,40.0,4750.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2025-02-23,722.0,microgr/L,40.0,1805.0,2025
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2017-04-09,4220.0,microgr/L,5.0,84400.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2017-07-17,3528.0,microgr/L,5.0,70560.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2018-10-25,3931.0,microgr/L,5.0,78620.0,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2019-04-01,116.0,microgr/L,5.0,2320.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2019-07-17,1188.0,microgr/L,5.0,23760.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2020-08-03,229.0,microgr/L,5.0,4580.0,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2020-12-31,162.0,microgr/L,5.0,3240.0,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2021-04-07,180.0,microgr/L,5.0,3600.0,2021
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2022-04-15,45.1,microgr/L,5.0,902.0,2022
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2022-12-07,5.1,microgr/L,5.0,102.0,2022
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2024-01-15,5440.0,microgr/L,5.0,108800.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2024-02-26,5440.0,microgr/L,5.0,108800.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2025-02-23,165.0,microgr/L,5.0,3300.0,2025
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,1250.0,microgr/L,300.0,416.67,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,2805.0,microgr/L,300.0,935.0,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-04-01,1451.0,microgr/L,300.0,483.67,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-07-17,2260.0,microgr/L,300.0,753.33,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,313.0,microgr/L,300.0,104.33,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-12-31,417.0,microgr/L,300.0,139.0,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,2600.0,microgr/L,300.0,866.67,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-02-26,2600.0,microgr/L,300.0,866.67,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2017-04-09,13320.0,microgr/L,700.0,1902.86,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2017-07-17,7887.0,microgr/L,700.0,1126.71,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2018-10-25,4538.0,microgr/L,700.0,648.29,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2019-04-01,3623.0,microgr/L,700.0,517.57,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2024-01-15,26900.0,microgr/L,700.0,3842.86,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2024-02-26,26900.0,microgr/L,700.0,3842.86,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2025-02-23,1390.0,microgr/L,700.0,198.57,2025
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,78.0,microgr/L,7.5,1040.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,80.0,microgr/L,7.5,1066.67,2019
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,13.0,microgr/L,0.5,2600.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,12.0,microgr/L,0.5,2400.0,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2017-04-09,6000.0,microgr/L,500.0,1200.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2017-07-17,4100.0,microgr/L,500.0,820.0,2017
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2018-10-25,8831.0,microgr/L,500.0,1766.2,2018
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2019-04-01,3572.0,microgr/L,500.0,714.4,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2019-07-17,10944.0,microgr/L,500.0,2188.8,2019
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2020-08-03,3516.0,microgr/L,500.0,703.2,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2020-12-31,3323.0,microgr/L,500.0,664.6,2020
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2021-04-07,2070.0,microgr/L,500.0,414.0,2021
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2024-01-15,18300.0,microgr/L,500.0,3660.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2024-02-26,18300.0,microgr/L,500.0,3660.0,2024
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2025-02-23,614.0,microgr/L,500.0,122.8,2025
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2017-04-09,12870.0,microgr/L,40.0,32175.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2017-07-17,6230.0,microgr/L,40.0,15575.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2018-10-25,28740.0,microgr/L,40.0,71850.0,2018
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2019-04-01,13145.0,microgr/L,40.0,32862.5,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2019-07-17,11692.0,microgr/L,40.0,29230.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2020-08-03,1246.0,microgr/L,40.0,3115.0,2020
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2020-12-31,1705.0,microgr/L,40.0,4262.5,2020
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2021-04-07,740.0,microgr/L,40.0,1850.0,2021
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2022-08-09,494.0,microgr/L,40.0,1235.0,2022
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2022-12-07,1180.0,microgr/L,40.0,2950.0,2022
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2024-01-15,427.0,microgr/L,40.0,1067.5,2024
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2024-02-26,427.0,microgr/L,40.0,1067.5,2024
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2025-02-23,390.0,microgr/L,40.0,975.0,2025
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2017-04-09,3620.0,microgr/L,5.0,72400.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2017-07-17,905.0,microgr/L,5.0,18100.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2018-10-25,2431.0,microgr/L,5.0,48620.0,2018
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2019-04-01,2431.0,microgr/L,5.0,48620.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2019-07-17,3143.0,microgr/L,5.0,62860.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2020-08-03,1382.0,microgr/L,5.0,27640.0,2020
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2020-12-31,92.0,microgr/L,5.0,1840.0,2020
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2021-04-07,230.0,microgr/L,5.0,4600.0,2021
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2022-08-09,76.9,microgr/L,5.0,1538.0,2022
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2022-12-07,113.0,microgr/L,5.0,2260.0,2022
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2024-01-15,49.6,microgr/L,5.0,992.0,2024
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2024-02-26,49.6,microgr/L,5.0,992.0,2024
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2025-02-23,7.32,microgr/L,5.0,146.4,2025
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,93.0,microgr/L,50.0,186.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,850.0,microgr/L,300.0,283.33,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,758.0,microgr/L,300.0,252.67,2018
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-04-01,473.0,microgr/L,300.0,157.67,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-07-17,804.0,microgr/L,300.0,268.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,TOLUENE,TOLUENE,2017-04-09,6650.0,microgr/L,700.0,950.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,TOLUENE,TOLUENE,2018-10-25,1824.0,microgr/L,700.0,260.57,2018
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,8.0,microgr/L,7.5,106.67,2019
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,39.0,microgr/L,0.5,7800.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,12.0,microgr/L,0.5,2400.0,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2017-04-09,3430.0,microgr/L,500.0,686.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2017-07-17,625.0,microgr/L,500.0,125.0,2017
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2018-10-25,1683.0,microgr/L,500.0,336.6,2018
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2019-07-17,687.0,microgr/L,500.0,137.4,2019
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2020-08-03,514.0,microgr/L,500.0,102.8,2020
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2017-04-09,14080.0,microgr/L,40.0,35200.0,2017
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2017-07-17,4460.0,microgr/L,40.0,11150.0,2017
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2018-10-25,14000.0,microgr/L,40.0,35000.0,2018
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2019-04-01,14004.0,microgr/L,40.0,35010.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2019-07-17,13007.0,microgr/L,40.0,32517.5,2019
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2020-08-03,41.0,microgr/L,40.0,102.5,2020
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2020-12-31,84.0,microgr/L,40.0,210.0,2020
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2021-04-07,820.0,microgr/L,40.0,2050.0,2021
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2022-04-15,959.0,microgr/L,40.0,2397.5,2022
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2022-08-09,2220.0,microgr/L,40.0,5550.0,2022
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2022-12-07,3400.0,microgr/L,40.0,8500.0,2022
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2024-01-15,16600.0,microgr/L,40.0,41500.0,2024
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2024-02-26,16600.0,microgr/L,40.0,41500.0,2024
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2025-02-23,191.0,microgr/L,40.0,477.5,2025
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2017-04-09,10.0,microgr/L,5.0,200.0,2017
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2017-07-17,11.2,microgr/L,5.0,224.0,2017
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2018-10-25,149.0,microgr/L,5.0,2980.0,2018
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2019-04-01,11.0,microgr/L,5.0,220.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2019-07-17,10.0,microgr/L,5.0,200.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2020-08-03,10.0,microgr/L,5.0,200.0,2020
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2024-01-15,20.0,microgr/L,5.0,400.0,2024
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2024-02-26,20.0,microgr/L,5.0,400.0,2024
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,72.0,microgr/L,50.0,144.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,25.0,microgr/L,10.0,250.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,32.0,microgr/L,10.0,320.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,427.0,microgr/L,7.5,5693.33,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,430.0,microgr/L,7.5,5733.33,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,19.0,microgr/L,0.5,3800.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,21.0,microgr/L,0.5,4200.0,2019
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,XYLENE,XYLENE,2018-10-25,811.0,microgr/L,500.0,162.2,2018
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2017-07-17,1840.0,microgr/L,40.0,4600.0,2017
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2018-10-25,90063.0,microgr/L,40.0,225157.5,2018
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2019-07-17,26048.0,microgr/L,40.0,65120.0,2019
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2020-08-03,19910.0,microgr/L,40.0,49775.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2020-12-31,18000.0,microgr/L,40.0,45000.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2021-04-07,11200.0,microgr/L,40.0,28000.0,2021
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2022-04-15,14600.0,microgr/L,40.0,36500.0,2022
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2022-08-09,99.0,microgr/L,40.0,247.5,2022
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2022-12-07,1550.0,microgr/L,40.0,3875.0,2022
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2024-01-15,146.0,microgr/L,40.0,365.0,2024
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2024-02-26,146.0,microgr/L,40.0,365.0,2024
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2025-02-23,59.5,microgr/L,40.0,148.75,2025
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2017-07-17,47.7,microgr/L,5.0,954.0,2017
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2018-10-25,6437.0,microgr/L,5.0,128740.0,2018
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2019-04-01,6175.0,microgr/L,5.0,123500.0,2019
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2019-07-17,5054.0,microgr/L,5.0,101080.0,2019
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2020-08-03,3830.0,microgr/L,5.0,76600.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2020-12-31,3700.0,microgr/L,5.0,74000.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2021-04-07,6600.0,microgr/L,5.0,132000.0,2021
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2022-04-15,3550.0,microgr/L,5.0,71000.0,2022
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2022-12-07,4230.0,microgr/L,5.0,84600.0,2022
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2024-01-15,248.0,microgr/L,5.0,4960.0,2024
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2024-02-26,248.0,microgr/L,5.0,4960.0,2024
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2025-02-23,14.4,microgr/L,5.0,288.0,2025
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,1011.0,microgr/L,300.0,337.0,2018
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-04-01,861.0,microgr/L,300.0,287.0,2019
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-07-17,1256.0,microgr/L,300.0,418.67,2019
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,1446.0,microgr/L,300.0,482.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-12-31,1350.0,microgr/L,300.0,450.0,2020
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-04-07,1000.0,microgr/L,300.0,333.33,2021
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-12-07,603.0,microgr/L,300.0,201.0,2022
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,17.0,microgr/L,7.5,226.67,2019
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,6.0,microgr/L,0.5,1200.0,2019
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,4.0,microgr/L,0.5,800.0,2019
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2017-07-17,3760.0,microgr/L,40.0,9400.0,2017
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2018-10-25,4509.0,microgr/L,40.0,11272.5,2018
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2019-04-01,4051.0,microgr/L,40.0,10127.5,2019
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2019-07-17,1794.0,microgr/L,40.0,4485.0,2019
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2020-08-03,930.0,microgr/L,40.0,2325.0,2020
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2020-12-31,308.0,microgr/L,40.0,770.0,2020
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2021-04-07,406.0,microgr/L,40.0,1015.0,2021
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2022-04-15,2060.0,microgr/L,40.0,5150.0,2022
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2022-12-07,113.0,microgr/L,40.0,282.5,2022
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2024-03-05,116.0,microgr/L,40.0,290.0,2024
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2025-02-23,206.0,microgr/L,40.0,515.0,2025
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2017-07-17,161.0,microgr/L,5.0,3220.0,2017
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2018-10-25,169.0,microgr/L,5.0,3380.0,2018
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2019-04-01,227.0,microgr/L,5.0,4540.0,2019
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2019-07-17,13.0,microgr/L,5.0,260.0,2019
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2020-08-03,85.0,microgr/L,5.0,1700.0,2020
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2020-12-31,61.0,microgr/L,5.0,1220.0,2020
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2022-04-15,5.25,microgr/L,5.0,105.0,2022
