borehole,name_he,family,param_code,param_name,max_date,max_concentration,unit,drinking_water_standard,pct_of_standard,n_since_2018
נת_חולון_26,נת חולון 26,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-20,0.0,microgr/L,5.0,0.0,2
נת_חולון_26,נת חולון 26,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-06,55.3,microgr/L,80.0,69.12,3
נת_חולון_26,נת חולון 26,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,4035.9,microgr/L,50.0,8071.8,3
נת_חולון_26,נת חולון 26,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-06,0.25,microgr/L,50.0,0.5,3
נת_חולון_26,נת חולון 26,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2022-11-20,0.0,microgr/L,4.0,0.0,2
נת_חולון_26,נת חולון 26,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,1.8,microgr/L,10.0,18.0,3
נת_חולון_26,נת חולון 26,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-11-20,0.0,microgr/L,300.0,0.0,2
נת_חולון_26,נת חולון 26,METALS,LEAD AS PB,LEAD AS PB,2022-11-20,0.0,microgr/L,10.0,0.0,2
נת_חולון_26,נת חולון 26,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-20,0.0,microgr/L,1.0,0.0,2
נת_חולון_26,נת חולון 26,FUEL, MTBE,MTBE,2023-02-06,1.0,microgr/L,40.0,2.5,3
נת_חולון_26,נת חולון 26,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-06,2.7,microgr/L,20.0,13.5,2
נת_חולון_26,נת חולון 26,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,4.0,microgr/L,10.0,40.0,3
נת_חולון_26,נת חולון 26,FUEL,TOLUENE,TOLUENE,2023-02-06,1.0,microgr/L,700.0,0.14,3
נת_חולון_26,נת חולון 26,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2022-11-20,0.0,microgr/L,50.0,0.0,2
נת_חולון_26,נת חולון 26,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,163.0,microgr/L,7.5,2173.33,3
נת_חולון_26,נת חולון 26,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-11-20,0.0,microgr/L,0.5,0.0,2
נת_חולון_26,נת חולון 26,FUEL,XYLENE,XYLENE,2023-02-06,3.0,microgr/L,500.0,0.6,3
נת_חולון_26,נת חולון 26,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-06,0.0,microgr/L,4.0,0.0,1
נת_חולון_23,נת חולון 23,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2022-11-14,0.0,microgr/L,,,3
נת_חולון_23,נת חולון 23,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-11-14,0.0,microgr/L,,,3
נת_חולון_23,נת חולון 23,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,0.5,microgr/L,3.0,16.67,2
נת_חולון_23,נת חולון 23,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-14,0.0,microgr/L,10.0,0.0,1
נת_חולון_23,נת חולון 23,FUEL,BENZENE,BENZENE,2022-11-14,0.0,microgr/L,5.0,0.0,3
נת_חולון_23,נת חולון 23,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-14,0.0,microgr/L,5.0,0.0,1
נת_חולון_23,נת חולון 23,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-06,3.1,microgr/L,80.0,3.88,3
נת_חולון_23,נת חולון 23,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-11-14,76.5,microgr/L,50.0,153.0,2
נת_חולון_23,נת חולון 23,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.01,microgr/L,50.0,4.02,3
נת_חולון_23,נת חולון 23,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,3
נת_חולון_23,נת חולון 23,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,2.0,microgr/L,10.0,20.0,3
נת_חולון_23,נת חולון 23,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-02-06,1.1,microgr/L,300.0,0.37,3
נת_חולון_23,נת חולון 23,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,0.0,microgr/L,10.0,0.0,1
נת_חולון_23,נת חולון 23,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-14,0.0,microgr/L,1.0,0.0,1
נת_חולון_23,נת חולון 23,FUEL, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5,3
נת_חולון_23,נת חולון 23,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,39.3,microgr/L,20.0,196.5,1
נת_חולון_23,נת חולון 23,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.065,microgr/L,10.0,100.65,3
נת_חולון_23,נת חולון 23,FUEL,TOLUENE,TOLUENE,2023-02-06,1.2,microgr/L,700.0,0.17,3
נת_חולון_23,נת חולון 23,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2022-11-14,0.0,microgr/L,50.0,0.0,3
נת_חולון_23,נת חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,76.446,microgr/L,7.5,1019.28,3
נת_חולון_23,נת חולון 23,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-11-14,0.0,microgr/L,0.5,0.0,3
נת_חולון_23,נת חולון 23,FUEL,XYLENE,XYLENE,2023-02-06,3.6,microgr/L,500.0,0.72,3
נת_חולון_23,נת חולון 23,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-06,0.0,microgr/L,4.0,0.0,2
נת_חולון_24,נת חולון 24,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-02-06,1.1,microgr/L,,,4
נת_חולון_24,נת חולון 24,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-11-14,0.0,microgr/L,,,3
נת_חולון_24,נת חולון 24,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2022-11-14,0.0,microgr/L,3.0,0.0,2
נת_חולון_24,נת חולון 24,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-14,0.0,microgr/L,10.0,0.0,2
נת_חולון_24,נת חולון 24,FUEL,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0,3
נת_חולון_24,נת חולון 24,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-14,0.0,microgr/L,5.0,0.0,2
נת_חולון_24,נת חולון 24,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-06,10.6,microgr/L,80.0,13.25,4
נת_חולון_24,נת חולון 24,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-11-14,198.0,microgr/L,50.0,396.0,3
נת_חולון_24,נת חולון 24,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-06,1.4,microgr/L,50.0,2.8,4
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,3
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,51.1,microgr/L,10.0,511.0,4
נת_חולון_24,נת חולון 24,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-02-06,1.1,microgr/L,300.0,0.37,4
נת_חולון_24,נת חולון 24,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,0.0,microgr/L,10.0,0.0,2
נת_חולון_24,נת חולון 24,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-14,0.0,microgr/L,1.0,0.0,2
נת_חולון_24,נת חולון 24,FUEL, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5,4
נת_חולון_24,נת חולון 24,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,84.3,microgr/L,20.0,421.5,2
נת_חולון_24,נת חולון 24,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,31.0,microgr/L,10.0,310.0,4
נת_חולון_24,נת חולון 24,FUEL,TOLUENE,TOLUENE,2023-02-06,1.1,microgr/L,700.0,0.16,4
נת_חולון_24,נת חולון 24,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2022-11-14,0.0,microgr/L,50.0,0.0,3
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,146.9,microgr/L,7.5,1958.67,4
נת_חולון_24,נת חולון 24,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-11-14,0.0,microgr/L,0.5,0.0,3
נת_חולון_24,נת חולון 24,FUEL,XYLENE,XYLENE,2023-02-06,3.6,microgr/L,500.0,0.72,4
נת_חולון_24,נת חולון 24,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-06,0.0,microgr/L,4.0,0.0,2
נת_חולון_25,נת חולון 25,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2022-11-18,0.0,microgr/L,,,2
נת_חולון_25,נת חולון 25,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-11-18,0.0,microgr/L,,,2
נת_חולון_25,נת חולון 25,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2022-11-18,0.0,microgr/L,3.0,0.0,2
נת_חולון_25,נת חולון 25,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-18,0.0,microgr/L,10.0,0.0,2
נת_חולון_25,נת חולון 25,FUEL,BENZENE,BENZENE,2022-11-18,0.0,microgr/L,5.0,0.0,2
נת_חולון_25,נת חולון 25,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-18,0.0,microgr/L,5.0,0.0,2
נת_חולון_25,נת חולון 25,INDUSTRY,CHLOROFORM,CHLOROFORM,2022-11-18,7.14,microgr/L,80.0,8.92,2
נת_חולון_25,נת חולון 25,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-10,18.2,microgr/L,50.0,36.4,2
נת_חולון_25,נת חולון 25,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-10,2.44,microgr/L,50.0,4.88,2
נת_חולון_25,נת חולון 25,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2022-11-18,0.0,microgr/L,4.0,0.0,2
נת_חולון_25,נת חולון 25,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2022-11-18,3.16,microgr/L,10.0,31.6,2
נת_חולון_25,נת חולון 25,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-11-18,0.15,microgr/L,300.0,0.05,2
נת_חולון_25,נת חולון 25,METALS,LEAD AS PB,LEAD AS PB,2022-11-18,0.0,microgr/L,10.0,0.0,2
נת_חולון_25,נת חולון 25,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-18,0.0,microgr/L,1.0,0.0,2
נת_חולון_25,נת חולון 25,FUEL, MTBE,MTBE,2022-11-18,2.8,microgr/L,40.0,7.0,2
נת_חולון_25,נת חולון 25,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-10,12.7,microgr/L,20.0,63.5,2
נת_חולון_25,נת חולון 25,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2022-11-18,1.92,microgr/L,10.0,19.2,2
נת_חולון_25,נת חולון 25,FUEL,TOLUENE,TOLUENE,2022-11-18,0.54,microgr/L,700.0,0.08,2
נת_חולון_25,נת חולון 25,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-02-10,0.13,microgr/L,50.0,0.26,2
נת_חולון_25,נת חולון 25,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-10,262.0,microgr/L,7.5,3493.33,2
נת_חולון_25,נת חולון 25,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-11-18,0.0,microgr/L,0.5,0.0,2
נת_חולון_25,נת חולון 25,FUEL,XYLENE,XYLENE,2022-11-18,0.8,microgr/L,500.0,0.16,2
נת_חולון_21,נת חולון 21,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2022-11-14,0.0,microgr/L,,,3
נת_חולון_21,נת חולון 21,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-11-14,0.0,microgr/L,,,3
נת_חולון_21,נת חולון 21,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2022-11-14,0.0,microgr/L,3.0,0.0,2
נת_חולון_21,נת חולון 21,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-14,0.0,microgr/L,10.0,0.0,2
נת_חולון_21,נת חולון 21,FUEL,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0,3
נת_חולון_21,נת חולון 21,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-14,0.0,microgr/L,5.0,0.0,2
נת_חולון_21,נת חולון 21,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,4.303,microgr/L,80.0,5.38,4
נת_חולון_21,נת חולון 21,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,44.8,microgr/L,50.0,89.6,3
נת_חולון_21,נת חולון 21,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.382,microgr/L,50.0,4.76,4
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,3
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,55.37,microgr/L,10.0,553.7,4
נת_חולון_21,נת חולון 21,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-11-14,0.0,microgr/L,300.0,0.0,3
נת_חולון_21,נת חולון 21,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,0.0,microgr/L,10.0,0.0,2
נת_חולון_21,נת חולון 21,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-14,0.0,microgr/L,1.0,0.0,2
נת_חולון_21,נת חולון 21,FUEL, MTBE,MTBE,2022-11-14,0.0,microgr/L,40.0,0.0,3
נת_חולון_21,נת חולון 21,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,12.4,microgr/L,20.0,62.0,2
נת_חולון_21,נת חולון 21,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.82,microgr/L,10.0,108.2,4
נת_חולון_21,נת חולון 21,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14,3
נת_חולון_21,נת חולון 21,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0,3
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,175.683,microgr/L,7.5,2342.44,4
נת_חולון_21,נת חולון 21,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2022-11-14,0.0,microgr/L,0.5,0.0,3
נת_חולון_21,נת חולון 21,FUEL,XYLENE,XYLENE,2022-11-14,0.0,microgr/L,500.0,0.0,3
נת_חולון_21,נת חולון 21,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-08,0.0,microgr/L,4.0,0.0,2
נת_חולון_22,נת חולון 22,FUEL,BENZENE,BENZENE,2022-11-14,3.97,microgr/L,5.0,79.4,3
נת_חולון_22,נת חולון 22,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,44.8,microgr/L,50.0,89.6,3
נת_חולון_22,נת חולון 22,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-08,31.8,microgr/L,50.0,63.6,4
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-02-08,1.1,microgr/L,4.0,27.5,4
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-08,326.7,microgr/L,10.0,3267.0,4
נת_חולון_22,נת חולון 22,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-11-14,0.16,microgr/L,300.0,0.05,3
נת_חולון_22,נת חולון 22,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,13.0,microgr/L,10.0,130.0,2
נת_חולון_22,נת חולון 22,FUEL, MTBE,MTBE,2022-11-14,8.6,microgr/L,40.0,21.5,4
נת_חולון_22,נת חולון 22,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,26.2,microgr/L,20.0,131.0,2
נת_חולון_22,נת חולון 22,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-08,28.2,microgr/L,10.0,282.0,4
נת_חולון_22,נת חולון 22,FUEL,TOLUENE,TOLUENE,2022-11-14,3.38,microgr/L,700.0,0.48,3
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-08,608.6,microgr/L,7.5,8114.67,4
נת_חולון_22,נת חולון 22,FUEL,XYLENE,XYLENE,2022-11-14,0.73,microgr/L,500.0,0.15,3
נת_חולון_22,נת חולון 22,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-02-08,0.0,microgr/L,,,2
נת_חולון_22,נת חולון 22,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-02-08,0.0,microgr/L,,,2
נת_חולון_22,נת חולון 22,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-08,0.0,microgr/L,10.0,0.0,1
נת_חולון_22,נת חולון 22,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-08,0.0,microgr/L,5.0,0.0,1
נת_חולון_22,נת חולון 22,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-08,0.0,microgr/L,4.0,0.0,2
נת_חולון_22,נת חולון 22,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-08,1.8,microgr/L,80.0,2.25,3
נת_חולון_22,נת חולון 22,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-08,0.0,microgr/L,1.0,0.0,1
נת_חולון_22,נת חולון 22,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0,2
נת_חולון_22,נת חולון 22,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-02-08,0.0,microgr/L,0.5,0.0,2
נת_חולון_22,נת חולון 22,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,14.3,microgr/L,3.0,476.67,1
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,BENZENE,BENZENE,2023-05-30,62.0,microgr/L,5.0,1240.0,3
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,10.0,microgr/L,300.0,3.33,3
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL, MTBE,MTBE,2023-05-30,3100.0,microgr/L,40.0,7750.0,3
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,TOLUENE,TOLUENE,2025-05-14,10.0,microgr/L,700.0,1.43,3
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,XYLENE,XYLENE,2025-05-14,10.0,microgr/L,500.0,2.0,3
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,BENZENE,BENZENE,2024-01-15,519.0,microgr/L,5.0,10380.0,2
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,863.0,microgr/L,300.0,287.67,2
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL, MTBE,MTBE,2024-01-15,1170.0,microgr/L,40.0,2925.0,2
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,TOLUENE,TOLUENE,2024-01-15,5290.0,microgr/L,700.0,755.71,2
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,XYLENE,XYLENE,2024-01-15,3300.0,microgr/L,500.0,660.0,2
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,BENZENE,BENZENE,2023-05-30,552.0,microgr/L,5.0,11040.0,3
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-05-30,79.0,microgr/L,300.0,26.33,3
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL, MTBE,MTBE,2023-05-30,2730.0,microgr/L,40.0,6825.0,3
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,TOLUENE,TOLUENE,2023-05-30,110.0,microgr/L,700.0,15.71,3
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,XYLENE,XYLENE,2023-05-30,54.5,microgr/L,500.0,10.9,3
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,BENZENE,BENZENE,2025-02-23,0.35,microgr/L,5.0,7.0,2
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,0.1,microgr/L,300.0,0.03,2
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL, MTBE,MTBE,2025-02-23,1550.0,microgr/L,40.0,3875.0,2
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,TOLUENE,TOLUENE,2024-03-05,0.5,microgr/L,700.0,0.07,2
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,XYLENE,XYLENE,2024-03-05,0.3,microgr/L,500.0,0.06,2
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,BENZENE,BENZENE,2025-02-23,143.0,microgr/L,5.0,2860.0,2
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,741.0,microgr/L,300.0,247.0,2
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL, MTBE,MTBE,2025-02-23,1820.0,microgr/L,40.0,4550.0,2
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,TOLUENE,TOLUENE,2025-02-23,632.0,microgr/L,700.0,90.29,2
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,XYLENE,XYLENE,2025-02-23,1780.0,microgr/L,500.0,356.0,2
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,BENZENE,BENZENE,2025-02-23,629.0,microgr/L,5.0,12580.0,2
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,501.0,microgr/L,300.0,167.0,2
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL, MTBE,MTBE,2025-02-23,1260.0,microgr/L,40.0,3150.0,2
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,TOLUENE,TOLUENE,2024-03-05,440.0,microgr/L,700.0,62.86,2
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,XYLENE,XYLENE,2024-03-05,312.0,microgr/L,500.0,62.4,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,BENZENE,BENZENE,2024-03-05,311.0,microgr/L,5.0,6220.0,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,283.0,microgr/L,300.0,94.33,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL, MTBE,MTBE,2025-02-23,495.0,microgr/L,40.0,1237.5,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,TOLUENE,TOLUENE,2024-03-05,1680.0,microgr/L,700.0,240.0,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,XYLENE,XYLENE,2024-03-05,2730.0,microgr/L,500.0,546.0,2
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,BENZENE,BENZENE,2024-01-15,2.0,microgr/L,5.0,40.0,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,5.14,microgr/L,300.0,1.71,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL, MTBE,MTBE,2024-01-15,3750.0,microgr/L,40.0,9375.0,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,TOLUENE,TOLUENE,2024-01-15,5.0,microgr/L,700.0,0.71,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,XYLENE,XYLENE,2024-01-15,38.0,microgr/L,500.0,7.6,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,BENZENE,BENZENE,2024-02-26,2990.0,microgr/L,5.0,59800.0,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-02-26,787.0,microgr/L,300.0,262.33,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL, MTBE,MTBE,2024-02-26,5510.0,microgr/L,40.0,13775.0,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,TOLUENE,TOLUENE,2024-02-26,8630.0,microgr/L,700.0,1232.86,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,XYLENE,XYLENE,2024-02-26,3360.0,microgr/L,500.0,672.0,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,BENZENE,BENZENE,2024-03-05,12.6,microgr/L,5.0,252.0,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,13.8,microgr/L,300.0,4.6,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL, MTBE,MTBE,2024-03-05,0.58,microgr/L,40.0,1.45,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,TOLUENE,TOLUENE,2024-03-05,101.0,microgr/L,700.0,14.43,1
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,XYLENE,XYLENE,2024-03-05,92.5,microgr/L,500.0,18.5,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,BENZENE,BENZENE,2024-03-05,1960.0,microgr/L,5.0,39200.0,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,759.0,microgr/L,300.0,253.0,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL, MTBE,MTBE,2024-03-05,1370.0,microgr/L,40.0,3425.0,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,TOLUENE,TOLUENE,2024-03-05,8900.0,microgr/L,700.0,1271.43,1
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,XYLENE,XYLENE,2024-03-05,4840.0,microgr/L,500.0,968.0,1
מק_חולון_23,מק חולון 23,FUEL,BENZENE,BENZENE,2018-07-29,0.0,microgr/L,5.0,0.0,3
