borehole,name_he,family,param_code,param_name,first_sample_date,last_sample_date,n_samples,years_covered_count,last_year,monitoring_active_2024_or_later,trend_possible
נת_חולון_18,נת חולון 18,INDUSTRY,CHLOROFORM,CHLOROFORM,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL, MTBE,MTBE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,n-Butyl benzene,n-Butyl benzene,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,o-Xylene ,o-Xylene,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,p-xylene,p-xylene,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,TOLUENE,TOLUENE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,FUEL,XYLENE,XYLENE,2012-11-27,2014-09-03,2,2,2014,False,False
נת_חולון_18,נת חולון 18,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2014-09-03,2014-09-03,1,1,2014,False,False
נת_חולון_18,נת חולון 18,METALS,LEAD AS PB,LEAD AS PB,2014-09-03,2014-09-03,1,1,2014,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,BENZENE,BENZENE,2010-05-01,2020-09-21,11,7,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL, MTBE,MTBE,2010-05-02,2020-09-21,11,7,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,XYLENE,XYLENE,2010-05-03,2020-09-21,11,7,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,TOLUENE,TOLUENE,2010-05-04,2020-09-21,11,7,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-05-05,2020-09-21,11,7,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,LEAD AS PB,LEAD AS PB,2010-05-06,2020-09-21,2,2,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-10-18,2020-09-21,2,2,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-10-18,2020-09-21,2,2,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,p-isopropyl toluene,p-isopropyl toluene,2010-10-18,2010-10-18,1,1,2010,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-10-18,2020-09-21,5,4,2020,False,True
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2012-06-20,2020-09-21,4,3,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,ARSENIC AS AS,ARSENIC AS AS,2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,CADMIUM AS CD,CADMIUM AS CD,2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,NICKEL AS NI,NICKEL AS NI,2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2020-09-21,2020-09-21,1,1,2020,False,False
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2020-09-21,2020-09-21,1,1,2020,False,False
נת_חולון_6,נת חולון 6,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-09-06,2023-01-12,5,5,2023,False,True
נת_חולון_6,נת חולון 6,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-09-06,2023-01-12,10,3,2023,False,True
נת_חולון_6,נת חולון 6,FUEL,BENZENE,BENZENE,2010-09-06,2023-01-12,8,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-09-06,2023-01-12,10,3,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-09-06,2023-01-12,5,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-09-06,2023-01-12,13,5,2023,False,True
נת_חולון_6,נת חולון 6,METALS,LEAD AS PB,LEAD AS PB,2010-09-06,2023-01-12,8,3,2023,False,True
נת_חולון_6,נת חולון 6,FUEL, MTBE,MTBE,2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,METALS,NICKEL AS NI,NICKEL AS NI,2010-09-06,2023-01-12,10,3,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,FUEL,TOLUENE,TOLUENE,2010-09-06,2023-01-12,10,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-09-06,2023-01-12,5,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-09-06,2023-01-12,14,5,2023,False,True
נת_חולון_6,נת חולון 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-09-06,2023-01-12,5,5,2023,False,True
נת_חולון_6,נת חולון 6,FUEL,XYLENE,XYLENE,2010-09-06,2023-01-12,7,5,2023,False,True
נת_חולון_6,נת חולון 6,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-11-29,2023-01-12,3,3,2023,False,False
נת_חולון_6,נת חולון 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-11-29,2023-01-12,3,3,2023,False,False
נת_חולון_6,נת חולון 6,FUEL,n-Butyl benzene,n-Butyl benzene,2012-11-29,2012-11-29,1,1,2012,False,False
נת_חולון_6,נת חולון 6,FUEL,o-Xylene ,o-Xylene,2012-11-29,2015-12-03,2,2,2015,False,False
נת_חולון_6,נת חולון 6,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-11-29,2012-11-29,1,1,2012,False,False
נת_חולון_6,נת חולון 6,FUEL,p-xylene,p-xylene,2012-11-29,2012-11-29,1,1,2012,False,False
נת_חולון_6,נת חולון 6,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-01-12,2023-01-12,1,1,2023,False,False
נת_חולון_6,נת חולון 6,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-01-12,2023-01-12,1,1,2023,False,False
נת_חולון_12,נת חולון 12,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-04-28,2021-05-26,6,4,2021,False,True
נת_חולון_12,נת חולון 12,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-04-28,2021-05-26,9,7,2021,False,True
נת_חולון_12,נת חולון 12,METALS,LEAD AS PB,LEAD AS PB,2010-04-28,2021-05-26,7,5,2021,False,True
נת_חולון_12,נת חולון 12,METALS,NICKEL AS NI,NICKEL AS NI,2010-04-28,2021-05-26,7,5,2021,False,True
נת_חולון_12,נת חולון 12,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-06-23,2024-11-27,8,7,2024,True,True
נת_חולון_12,נת חולון 12,FUEL,BENZENE,BENZENE,2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,FUEL, MTBE,MTBE,2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,FUEL,TOLUENE,TOLUENE,2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-06-23,2024-11-27,10,9,2024,True,True
נת_חולון_12,נת חולון 12,FUEL,XYLENE,XYLENE,2010-06-23,2024-11-27,9,8,2024,True,True
נת_חולון_12,נת חולון 12,METALS,CADMIUM AS CD,CADMIUM AS CD,2010-11-30,2021-05-26,4,4,2021,False,False
נת_חולון_12,נת חולון 12,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-30,2024-11-27,7,7,2024,True,True
נת_חולון_12,נת חולון 12,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-12-13,2024-11-27,5,5,2024,True,True
נת_חולון_12,נת חולון 12,FUEL,n-Butyl benzene,n-Butyl benzene,2012-12-13,2017-10-22,4,4,2017,False,False
נת_חולון_12,נת חולון 12,FUEL,o-Xylene ,o-Xylene,2012-12-13,2017-10-22,4,4,2017,False,False
נת_חולון_12,נת חולון 12,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-12-13,2015-06-25,3,3,2015,False,False
נת_חולון_12,נת חולון 12,FUEL,p-xylene,p-xylene,2012-12-13,2015-06-25,3,3,2015,False,False
נת_חולון_12,נת חולון 12,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-07-27,2016-07-27,1,1,2016,False,False
נת_חולון_16,נת חולון 16,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2012-03-07,2024-11-18,7,7,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-03-07,2024-11-18,6,6,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,BENZENE,BENZENE,2012-03-07,2024-11-18,8,8,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2012-03-07,2024-11-18,7,7,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,CHLOROFORM,CHLOROFORM,2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2012-03-07,2024-11-18,7,7,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-03-07,2024-11-18,7,7,2024,True,True
נת_חולון_16,נת חולון 16,FUEL, MTBE,MTBE,2012-03-07,2024-11-18,8,8,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,n-Butyl benzene,n-Butyl benzene,2012-03-07,2017-10-22,2,2,2017,False,False
נת_חולון_16,נת חולון 16,FUEL,o-Xylene ,o-Xylene,2012-03-07,2017-10-22,2,2,2017,False,False
נת_חולון_16,נת חולון 16,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-03-07,2012-03-07,1,1,2012,False,False
נת_חולון_16,נת חולון 16,FUEL,p-xylene,p-xylene,2012-03-07,2012-03-07,1,1,2012,False,False
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,TOLUENE,TOLUENE,2012-03-07,2024-11-18,8,8,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2012-03-07,2024-11-18,9,9,2024,True,True
נת_חולון_16,נת חולון 16,FUEL,XYLENE,XYLENE,2012-03-07,2024-11-18,8,8,2024,True,True
נת_חולון_16,נת חולון 16,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-09-26,2026-02-10,3,3,2026,True,False
נת_חולון_16,נת חולון 16,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-09-26,2022-06-08,7,7,2022,False,True
נת_חולון_16,נת חולון 16,METALS,NICKEL AS NI,NICKEL AS NI,2017-10-22,2022-06-08,6,6,2022,False,True
נת_חולון_16,נת חולון 16,METALS,ARSENIC AS AS,ARSENIC AS AS,2018-08-06,2022-06-08,5,5,2022,False,True
נת_חולון_16,נת חולון 16,METALS,CADMIUM AS CD,CADMIUM AS CD,2018-08-06,2022-06-08,5,5,2022,False,True
נת_חולון_16,נת חולון 16,METALS,LEAD AS PB,LEAD AS PB,2018-08-06,2022-06-08,5,5,2022,False,True
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,BENZENE,BENZENE,2013-05-08,2020-12-09,8,6,2020,False,True
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-05-08,2020-12-09,8,6,2020,False,True
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL, MTBE,MTBE,2013-05-08,2020-12-09,8,6,2020,False,True
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,TOLUENE,TOLUENE,2013-05-08,2020-12-09,8,6,2020,False,True
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,XYLENE,XYLENE,2013-05-08,2020-12-09,8,6,2020,False,True
מק_חולון_12,מק חולון 12,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-06-15,2021-04-20,5,5,2021,False,True
מק_חולון_12,מק חולון 12,METALS,CADMIUM AS CD,CADMIUM AS CD,2010-06-15,2021-04-20,5,5,2021,False,True
מק_חולון_12,מק חולון 12,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-06-15,2021-04-20,5,5,2021,False,True
מק_חולון_12,מק חולון 12,METALS,LEAD AS PB,LEAD AS PB,2010-06-15,2021-04-20,5,5,2021,False,True
מק_חולון_12,מק חולון 12,METALS,NICKEL AS NI,NICKEL AS NI,2010-06-15,2021-04-20,5,5,2021,False,True
מק_חולון_12,מק חולון 12,METALS,MERCURY AS HG,MERCURY AS HG,2011-06-20,2021-04-20,3,3,2021,False,False
מק_חולון_12,מק חולון 12,FUEL, MTBE,MTBE,2011-06-20,2021-04-20,6,3,2021,False,True
מק_חולון_12,מק חולון 12,FUEL,BENZENE,BENZENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,CHLOROFORM,CHLOROFORM,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,FUEL,ETHYL BENZENE,ETHYL BENZENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,FUEL,TOLUENE,TOLUENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,FUEL,XYLENE,XYLENE,2016-02-16,2021-04-20,5,2,2021,False,True
מק_חולון_12,מק חולון 12,PFAS,Perfluorobutane Sulfonic Acid,Perfluorobutane Sulfonic Acid,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Perfluorobytanoic acid,Perfluorobytanoic acid,2023-06-05,2023-06-05,1,1,2023,False,False
מק_חולון_12,מק חולון 12,PFAS,Perfluoroheptanoic acid,Perfluoroheptanoic acid,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Perfluorohexanesulfonic acid,Perfluorohexanesulfonic acid,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Perfluorohexanoic acid,Perfluorohexanoic acid,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Perfluorononanoic acid,Perfluorononanoic acid,2023-06-05,2023-06-05,1,1,2023,False,False
מק_חולון_12,מק חולון 12,PFAS,Per-FluoroOctaneSulfonate,Per-FluoroOctaneSulfonate,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Per-FluoroOctanoic Acid,Per-FluoroOctanoic Acid,2023-06-05,2024-06-17,2,2,2024,True,False
מק_חולון_12,מק חולון 12,PFAS,Perfluoropentanoic acid,Perfluoropentanoic acid,2023-06-05,2023-06-05,1,1,2023,False,False
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2012-04-01,2021-03-16,10,8,2021,False,True
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-04-01,2021-03-16,10,8,2021,False,True
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2012-04-01,2021-03-16,10,8,2021,False,True
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,TOLUENE,TOLUENE,2012-04-01,2021-03-16,10,8,2021,False,True
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,XYLENE,XYLENE,2012-04-01,2021-03-16,10,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2012-04-01,2021-04-11,11,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-04-01,2021-04-11,11,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2012-04-01,2021-04-11,11,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,TOLUENE,TOLUENE,2012-04-01,2021-04-11,11,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,XYLENE,XYLENE,2012-04-01,2021-04-11,11,8,2021,False,True
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,METALS,ARSENIC AS AS,ARSENIC AS AS,2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,METALS,CADMIUM AS CD,CADMIUM AS CD,2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,CHLOROFORM,CHLOROFORM,2021-04-11,2021-04-11,1,1,2021,False,False
נד_המרכבה_ק3,נד המרכבה ק3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-04-11,2021-04-11,1,1,2021,False,False
