borehole,name_he,family,param_code,param_name,latest_date,latest_concentration,unit,drinking_water_standard,pct_of_standard
נת_חולון_18,נת חולון 18,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2014-09-03,0.0,microgr/L,4.0,0.0
נת_חולון_18,נת חולון 18,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2014-09-03,1.56,microgr/L,10.0,15.6
נת_חולון_18,נת חולון 18,FUEL,ETHYL BENZENE,ETHYL BENZENE,2014-09-03,0.0,microgr/L,300.0,0.0
נת_חולון_18,נת חולון 18,FUEL, MTBE,MTBE,2014-09-03,2.0,microgr/L,40.0,5.0
נת_חולון_18,נת חולון 18,FUEL,n-Butyl benzene,n-Butyl benzene,2014-09-03,0.0,microgr/L,,
נת_חולון_18,נת חולון 18,FUEL,o-Xylene ,o-Xylene,2014-09-03,0.0,microgr/L,,
נת_חולון_18,נת חולון 18,FUEL,p-isopropyl toluene,p-isopropyl toluene,2014-09-03,0.0,microgr/L,,
נת_חולון_18,נת חולון 18,FUEL,p-xylene,p-xylene,2014-09-03,0.0,microgr/L,,
נת_חולון_18,נת חולון 18,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2014-09-03,24.21,microgr/L,10.0,242.1
נת_חולון_18,נת חולון 18,FUEL,TOLUENE,TOLUENE,2014-09-03,2.0,microgr/L,700.0,0.29
נת_חולון_18,נת חולון 18,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2014-09-03,0.0,microgr/L,50.0,0.0
נת_חולון_18,נת חולון 18,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2014-09-03,48.5,microgr/L,7.5,646.67
נת_חולון_18,נת חולון 18,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2014-09-03,0.0,microgr/L,0.5,0.0
נת_חולון_18,נת חולון 18,FUEL,XYLENE,XYLENE,2014-09-03,0.0,microgr/L,500.0,0.0
נת_חולון_18,נת חולון 18,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2014-09-03,0.0,microgr/L,50.0,0.0
נת_חולון_18,נת חולון 18,METALS,LEAD AS PB,LEAD AS PB,2014-09-03,0.0,microgr/L,10.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,BENZENE,BENZENE,2020-09-21,0.0,microgr/L,5.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL, MTBE,MTBE,2020-09-21,0.0,microgr/L,40.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,XYLENE,XYLENE,2020-09-21,0.0,microgr/L,500.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,TOLUENE,TOLUENE,2020-09-21,0.0,microgr/L,700.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-09-21,0.0,microgr/L,300.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,LEAD AS PB,LEAD AS PB,2020-09-21,0.0,microgr/L,10.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2020-09-21,0.0,microgr/L,4.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,CHLOROFORM,CHLOROFORM,2020-09-21,1.0,microgr/L,80.0,1.25
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,p-isopropyl toluene,p-isopropyl toluene,2010-10-18,0.0,microgr/L,,
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2020-09-21,1.964,microgr/L,7.5,26.19
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2020-09-21,0.0,microgr/L,50.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2020-09-21,0.0,microgr/L,,
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2020-09-21,0.0,microgr/L,,
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2020-09-21,1.1,microgr/L,3.0,36.67
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,ARSENIC AS AS,ARSENIC AS AS,2020-09-21,0.0,microgr/L,10.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,CADMIUM AS CD,CADMIUM AS CD,2020-09-21,2.5,microgr/L,5.0,50.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2020-09-21,8.275,microgr/L,50.0,16.55
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2020-09-21,1.0,microgr/L,50.0,2.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2020-09-21,0.0,microgr/L,4.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2020-09-21,0.0,microgr/L,10.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,METALS,NICKEL AS NI,NICKEL AS NI,2020-09-21,0.0,microgr/L,20.0,0.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2020-09-21,1.0,microgr/L,10.0,10.0
נת_מוסך_קטרפילר_חולון,נת מוסך קטרפילר חולון,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2020-09-21,0.0,microgr/L,0.5,0.0
נת_חולון_6,נת חולון 6,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-01-12,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-01-12,0.0,microgr/L,10.0,0.0
נת_חולון_6,נת חולון 6,FUEL,BENZENE,BENZENE,2023-01-12,1.0,microgr/L,5.0,20.0
נת_חולון_6,נת חולון 6,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-01-12,0.0,microgr/L,4.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-01-12,0.0,microgr/L,80.0,0.0
נת_חולון_6,נת חולון 6,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-01-12,0.0,microgr/L,50.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-01-12,0.0,microgr/L,50.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-01-12,0.0,microgr/L,4.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-01-12,1.116,microgr/L,10.0,11.16
נת_חולון_6,נת חולון 6,METALS,LEAD AS PB,LEAD AS PB,2023-01-12,0.0,microgr/L,10.0,0.0
נת_חולון_6,נת חולון 6,FUEL, MTBE,MTBE,2023-01-12,0.0,microgr/L,40.0,0.0
נת_חולון_6,נת חולון 6,METALS,NICKEL AS NI,NICKEL AS NI,2023-01-12,0.0,microgr/L,20.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-01-12,0.0,microgr/L,10.0,0.0
נת_חולון_6,נת חולון 6,FUEL,TOLUENE,TOLUENE,2023-01-12,1.0,microgr/L,700.0,0.14
נת_חולון_6,נת חולון 6,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-01-12,0.0,microgr/L,50.0,0.0
נת_חולון_6,נת חולון 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-01-12,10.479,microgr/L,7.5,139.72
נת_חולון_6,נת חולון 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-01-12,0.0,microgr/L,0.5,0.0
נת_חולון_6,נת חולון 6,FUEL,XYLENE,XYLENE,2023-01-12,0.0,microgr/L,500.0,0.0
נת_חולון_6,נת חולון 6,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-01-12,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-01-12,0.0,microgr/L,300.0,0.0
נת_חולון_6,נת חולון 6,FUEL,n-Butyl benzene,n-Butyl benzene,2012-11-29,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,FUEL,o-Xylene ,o-Xylene,2015-12-03,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-11-29,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,FUEL,p-xylene,p-xylene,2012-11-29,0.0,microgr/L,,
נת_חולון_6,נת חולון 6,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-01-12,0.7,microgr/L,3.0,23.33
נת_חולון_6,נת חולון 6,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-01-12,0.0,microgr/L,5.0,0.0
נת_חולון_12,נת חולון 12,METALS,ARSENIC AS AS,ARSENIC AS AS,2021-05-26,0.0,microgr/L,10.0,0.0
נת_חולון_12,נת חולון 12,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-05-26,7.066,microgr/L,50.0,14.13
נת_חולון_12,נת חולון 12,METALS,LEAD AS PB,LEAD AS PB,2021-05-26,0.0,microgr/L,10.0,0.0
נת_חולון_12,נת חולון 12,METALS,NICKEL AS NI,NICKEL AS NI,2021-05-26,0.0,microgr/L,20.0,0.0
נת_חולון_12,נת חולון 12,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,FUEL,BENZENE,BENZENE,2024-11-27,0.0,microgr/L,5.0,0.0
נת_חולון_12,נת חולון 12,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,1.0,microgr/L,4.0,25.0
נת_חולון_12,נת חולון 12,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,1.0,microgr/L,80.0,1.25
נת_חולון_12,נת חולון 12,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0
נת_חולון_12,נת חולון 12,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,0.0,microgr/L,4.0,0.0
נת_חולון_12,נת חולון 12,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,5.654,microgr/L,10.0,56.54
נת_חולון_12,נת חולון 12,FUEL, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5
נת_חולון_12,נת חולון 12,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,1.182,microgr/L,10.0,11.82
נת_חולון_12,נת חולון 12,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14
נת_חולון_12,נת חולון 12,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,0.0,microgr/L,50.0,0.0
נת_חולון_12,נת חולון 12,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,21.235,microgr/L,7.5,283.13
נת_חולון_12,נת חולון 12,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0
נת_חולון_12,נת חולון 12,FUEL,XYLENE,XYLENE,2024-11-27,3.0,microgr/L,500.0,0.6
נת_חולון_12,נת חולון 12,METALS,CADMIUM AS CD,CADMIUM AS CD,2021-05-26,0.0,microgr/L,5.0,0.0
נת_חולון_12,נת חולון 12,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,1.0,microgr/L,300.0,0.33
נת_חולון_12,נת חולון 12,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,FUEL,n-Butyl benzene,n-Butyl benzene,2017-10-22,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,FUEL,o-Xylene ,o-Xylene,2017-10-22,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-25,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,FUEL,p-xylene,p-xylene,2015-06-25,0.0,microgr/L,,
נת_חולון_12,נת חולון 12,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-07-27,0.0,microgr/L,3.0,0.0
נת_חולון_16,נת חולון 16,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-18,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-18,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,FUEL,BENZENE,BENZENE,2024-11-18,1.0,microgr/L,5.0,20.0
נת_חולון_16,נת חולון 16,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,0.0,microgr/L,4.0,0.0
נת_חולון_16,נת חולון 16,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-18,1.0,microgr/L,80.0,1.25
נת_חולון_16,נת חולון 16,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-18,56.906,microgr/L,50.0,113.81
נת_חולון_16,נת חולון 16,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-18,0.0,microgr/L,4.0,0.0
נת_חולון_16,נת חולון 16,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-18,33.228,microgr/L,10.0,332.28
נת_חולון_16,נת חולון 16,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-18,0.0,microgr/L,300.0,0.0
נת_חולון_16,נת חולון 16,FUEL, MTBE,MTBE,2024-11-18,1.0,microgr/L,40.0,2.5
נת_חולון_16,נת חולון 16,FUEL,n-Butyl benzene,n-Butyl benzene,2017-10-22,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,FUEL,o-Xylene ,o-Xylene,2017-10-22,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,FUEL,p-isopropyl toluene,p-isopropyl toluene,2012-03-07,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,FUEL,p-xylene,p-xylene,2012-03-07,0.0,microgr/L,,
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,131.646,microgr/L,10.0,1316.46
נת_חולון_16,נת חולון 16,FUEL,TOLUENE,TOLUENE,2024-11-18,1.0,microgr/L,700.0,0.14
נת_חולון_16,נת חולון 16,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-18,1.357,microgr/L,50.0,2.71
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,337.998,microgr/L,7.5,4506.64
נת_חולון_16,נת חולון 16,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-18,0.0,microgr/L,0.5,0.0
נת_חולון_16,נת חולון 16,FUEL,XYLENE,XYLENE,2024-11-18,0.0,microgr/L,500.0,0.0
נת_חולון_16,נת חולון 16,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,8.9,microgr/L,3.0,296.67
נת_חולון_16,נת חולון 16,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-08,0.0,microgr/L,50.0,0.0
נת_חולון_16,נת חולון 16,METALS,NICKEL AS NI,NICKEL AS NI,2022-06-08,0.0,microgr/L,20.0,0.0
נת_חולון_16,נת חולון 16,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-06-08,0.0,microgr/L,10.0,0.0
נת_חולון_16,נת חולון 16,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-06-08,0.0,microgr/L,5.0,0.0
נת_חולון_16,נת חולון 16,METALS,LEAD AS PB,LEAD AS PB,2022-06-08,0.0,microgr/L,10.0,0.0
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,BENZENE,BENZENE,2020-12-09,10.0,microgr/L,5.0,200.0
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-12-09,10.0,microgr/L,300.0,3.33
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL, MTBE,MTBE,2020-12-09,10.0,microgr/L,40.0,25.0
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,TOLUENE,TOLUENE,2020-12-09,10.0,microgr/L,700.0,1.43
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,XYLENE,XYLENE,2020-12-09,10.0,microgr/L,500.0,2.0
מק_חולון_12,מק חולון 12,METALS,ARSENIC AS AS,ARSENIC AS AS,2021-04-20,0.0,microgr/L,10.0,0.0
מק_חולון_12,מק חולון 12,METALS,CADMIUM AS CD,CADMIUM AS CD,2021-04-20,0.0,microgr/L,5.0,0.0
מק_חולון_12,מק חולון 12,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-04-20,1.9,microgr/L,50.0,3.8
מק_חולון_12,מק חולון 12,METALS,LEAD AS PB,LEAD AS PB,2021-04-20,0.0,microgr/L,10.0,0.0
מק_חולון_12,מק חולון 12,METALS,NICKEL AS NI,NICKEL AS NI,2021-04-20,0.0,microgr/L,20.0,0.0
מק_חולון_12,מק חולון 12,METALS,MERCURY AS HG,MERCURY AS HG,2021-04-20,0.0,microgr/L,1.0,0.0
מק_חולון_12,מק חולון 12,FUEL, MTBE,MTBE,2021-04-20,0.0,microgr/L,40.0,0.0
מק_חולון_12,מק חולון 12,FUEL,BENZENE,BENZENE,2021-04-20,0.0,microgr/L,5.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2021-04-20,0.0,microgr/L,4.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,CHLOROFORM,CHLOROFORM,2021-04-20,0.0,microgr/L,80.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2021-04-20,0.0,microgr/L,50.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2021-04-20,0.0,microgr/L,,
מק_חולון_12,מק חולון 12,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2021-04-20,0.0,microgr/L,4.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2021-04-20,0.0,microgr/L,10.0,0.0
מק_חולון_12,מק חולון 12,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-04-20,0.0,microgr/L,300.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2021-04-20,0.0,microgr/L,10.0,0.0
מק_חולון_12,מק חולון 12,FUEL,TOLUENE,TOLUENE,2021-04-20,0.0,microgr/L,700.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2021-04-20,0.0,microgr/L,50.0,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2021-04-20,0.0,microgr/L,7.5,0.0
מק_חולון_12,מק חולון 12,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2021-04-20,0.0,microgr/L,0.5,0.0
מק_חולון_12,מק חולון 12,FUEL,XYLENE,XYLENE,2021-04-20,0.0,microgr/L,500.0,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluorobutane Sulfonic Acid,Perfluorobutane Sulfonic Acid,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluorobytanoic acid,Perfluorobytanoic acid,2023-06-05,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluoroheptanoic acid,Perfluoroheptanoic acid,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluorohexanesulfonic acid,Perfluorohexanesulfonic acid,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluorohexanoic acid,Perfluorohexanoic acid,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluorononanoic acid,Perfluorononanoic acid,2023-06-05,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Per-FluoroOctaneSulfonate,Per-FluoroOctaneSulfonate,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Per-FluoroOctanoic Acid,Per-FluoroOctanoic Acid,2024-06-17,0.0,microgr/L,0.1,0.0
מק_חולון_12,מק חולון 12,PFAS,Perfluoropentanoic acid,Perfluoropentanoic acid,2023-06-05,0.0,microgr/L,0.1,0.0
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,BENZENE,BENZENE,2021-03-16,10.0,microgr/L,5.0,200.0
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-03-16,10.0,microgr/L,300.0,3.33
נד_המרכבה_ק2,נד המרכבה ק2,FUEL, MTBE,MTBE,2021-03-16,100.0,microgr/L,40.0,250.0
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,TOLUENE,TOLUENE,2021-03-16,10.0,microgr/L,700.0,1.43
נד_המרכבה_ק2,נד המרכבה ק2,FUEL,XYLENE,XYLENE,2021-03-16,10.0,microgr/L,500.0,2.0
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,BENZENE,BENZENE,2021-04-11,0.0,microgr/L,5.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-04-11,0.0,microgr/L,300.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,FUEL, MTBE,MTBE,2021-04-11,309.501,microgr/L,40.0,773.75
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,TOLUENE,TOLUENE,2021-04-11,0.0,microgr/L,700.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,XYLENE,XYLENE,2021-04-11,0.0,microgr/L,500.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2021-04-11,0.0,microgr/L,,
נד_המרכבה_ק3,נד המרכבה ק3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2021-04-11,0.0,microgr/L,,
נד_המרכבה_ק3,נד המרכבה ק3,METALS,ARSENIC AS AS,ARSENIC AS AS,2021-04-11,0.0,microgr/L,10.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,METALS,CADMIUM AS CD,CADMIUM AS CD,2021-04-11,0.0,microgr/L,5.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2021-04-11,0.0,microgr/L,4.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,CHLOROFORM,CHLOROFORM,2021-04-11,0.0,microgr/L,80.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-04-11,0.0,microgr/L,50.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2021-04-11,0.0,microgr/L,50.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2021-04-11,0.0,microgr/L,4.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2021-04-11,0.0,microgr/L,10.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,METALS,LEAD AS PB,LEAD AS PB,2021-04-11,0.0,microgr/L,10.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,METALS,NICKEL AS NI,NICKEL AS NI,2021-04-11,10.0,microgr/L,20.0,50.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2021-04-11,0.0,microgr/L,10.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2021-04-11,0.0,microgr/L,50.0,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2021-04-11,0.0,microgr/L,7.5,0.0
נד_המרכבה_ק3,נד המרכבה ק3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2021-04-11,0.0,microgr/L,0.5,0.0
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL,BENZENE,BENZENE,2024-09-09,1.0,microgr/L,5.0,20.0
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL, MTBE,MTBE,2024-09-09,1.0,microgr/L,40.0,2.5
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL,TOLUENE,TOLUENE,2024-09-09,2.0,microgr/L,700.0,0.29
נד_סונול_משמר_השבעה_3,נד סונול משמר השבעה 3,FUEL,XYLENE,XYLENE,2024-09-09,2.0,microgr/L,500.0,0.4
נד_סונול_משמר_השבעה_4,נד סונול משמר השבעה 4,FUEL,BENZENE,BENZENE,2024-09-09,1.0,microgr/L,5.0,20.0
נד_סונול_משמר_השבעה_4,נד סונול משמר השבעה 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33
